Sku,Ltv Sales Adjusted Margin Dollars,Ltv Purchases Cnt,Total Amt,Ltv Sales,Ltv Return Cnt,Ltv Margin Dollars
8,420.097,1,"1,624.92","1,624.92",0,355.04
2,51.408,1,459.98,459.98,0,49.46
3,148.066,9,17.97,565.84,1,99.92
18,703.373,7,"1,802.82","3,835.72",3,681.63
1,14.987,1,279.99,279.99,0,-35.01
4,111.648,1,253.9,253.9,0,92.76
3,107.743,1,369.97,369.97,0,55.47
8,190.509,1,719.86,719.86,1,144.65
1,97.454,2,259.99,519.98,1,40
2,174.782,1,869.98,869.98,0,75.44
1,33.023,1,39.99,39.99,0,31.49
6,-65.353,3,891.94,"1,696.91",1,-71.41
4,582.745,1,"1,149.92","1,149.92",1,537.56
3,8.252,1,789.98,789.98,0,704.98
3,37.003,1,457.97,457.97,1,32.41
1,48.18,1,174.99,174.99,0,48.18
7,77.388,1,"1,399.93","1,399.93",0,-20.02
7,46.903,1,521.63,521.63,0,-13.94
14,185.511,4,469.36,787.13,0,129.11
1,140.296,2,143.99,583.97,0,92.25
1,48.245,1,169.99,169.99,0,20.86
14,509.563,3,"1,648.88","2,579.69",1,-48.52
2,63.811,1,499.98,499.98,0,12.98
1,36.08,1,229.99,229.99,0,22.99
1,"2,674.34",72,79.99,"7,019.58",7,"1,709.47"
11,450.446,3,"1,829.66","2,718.50",2,95.1
7,"1,761.50",8,"1,695.27","6,540.24",1,"1,200.61"
1,244.507,10,59.99,963.72,2,151.99
6,171.753,3,155.94,240.91,0,148.3
1,187.083,2,39.99,"2,539.89",0,182.94
3,193.12,2,554.97,624.95,0,125.64
1,1.5,1,4.99,4.99,0,1.5
4,74.815,2,989.98,"1,004.97",2,-35.6
8,807.741,13,448.71,"5,622.73",7,512.93
5,217.167,1,912.95,912.95,0,55.06
1,52.851,1,"1,099.99","1,099.99",0,-3.01
2,164.204,2,269.98,"1,119.97",0,65.06
2,206.437,2,489.98,"1,289.96",0,48.86
2,7.64,1,34.98,34.98,0,7.64
8,182.974,2,679.92,779.91,0,129.92
9,34.841,1,254.96,254.96,0,173.68
3,363.323,3,328.94,918.91,0,208.72
4,239.94,2,999.96,"1,499.94",1,239.94
1,129.362,3,159.99,396.55,0,79.65
1,36.344,2,8.99,55.92,0,18.04
2,111.651,2,409.98,629.96,1,-29.4
1,3.415,1,359.99,359.99,0,-7.01
9,473.773,2,"4,220.91","4,254.86",1,49.68
1,79.984,2,399.99,510.97,0,-18.32
4,196.252,2,599.96,829.95,1,37.54
2,"2,212.81",6,799.98,"12,963.06",0,-171.36
2,75.718,1,831.95,831.95,0,67.86
4,86.107,1,554.96,554.96,0,-58.28
3,49.847,2,119.97,134.96,1,33.38
3,63.735,4,28.97,91.92,1,59.63
5,116.356,2,812.95,907.84,1,93.63
4,55.323,2,247.96,272.95,1,29.24
1,4.287,6,479.99,"2,952.44",1,-207.95
6,200.435,6,300.94,613.79,0,162.52
2,-83.58,1,421.98,421.98,0,-83.58
3,324.924,7,90.97,"1,277.30",1,235.07
2,974.582,19,71.98,"3,803.54",0,673.08
1,-0.906,2,8.99,17.98,0,-0.94
17,195.062,2,"1,085.83","1,661.73",0,74.26
7,"1,125.34",2,"5,459.93","6,089.92",0,47.68
1,31.018,1,149.99,149.99,0,30.99
1,10.803,1,39.99,39.99,0,4.11
2,6.943,2,8.98,28.97,0,7.19
3,27.32,1,308.97,308.97,0,27.32
12,91.38,1,341.88,341.88,0,-8.79
1,0.79,1,4.99,4.99,0,0.79
2,39.767,1,129.98,129.98,0,22.37
2,49.343,1,389.98,389.98,0,14.21
1,287.097,7,279.99,"1,589.76",4,213.39
5,195.062,6,322.95,648.87,2,138.8
3,"1,129.25",14,735.97,"10,932.92",1,628.23
6,"5,074.07",28,"1,073.94","28,161.10",5,"1,410.90"
1,37.776,2,99.99,321.96,0,26.97
3,618.53,3,686.97,"2,125.86",1,330.06
6,6.728,1,49.96,49.96,0,34.06
2,20.039,1,76.98,76.98,0,8.04
2,32.748,1,35.95,35.95,0,31.56
1,114.841,3,31.96,889.9,0,13.1
10,404.906,2,"1,462.58","1,666.54",0,260.92
4,91.12,1,239.96,239.96,0,91.12
2,47.762,1,124.98,124.98,0,41.98
8,790.296,15,327.7,"2,610.84",0,553.14
3,312.846,10,"1,499.97","1,917.56",1,180.94
2,40.449,1,85.98,85.98,0,22.79
1,544.428,4,229.99,"1,079.82",0,427.83
1,184.2,3,749.99,"1,569.97",0,88.47
4,23.548,1,38.96,38.96,0,20.82
3,-84.72,2,"1,369.97","1,369.98",0,-94.52
2,25.156,2,12.78,47.77,0,9.41
2,231.114,1,"1,979.98","1,979.98",0,168.92
8,260.766,1,"1,619.95","1,619.95",0,61.04
7,69.114,1,932.88,932.88,0,31.52
3,316.148,3,"1,169.97","2,759.92",0,128.59
1,-139.601,1,499.99,499.99,0,-139.86
1,77.844,1,499.99,499.99,0,33.59
3,-8.912,3,"1,199.97","1,225.93",1,-12.03
2,27.582,1,166.98,166.98,0,27.43
2,137.911,1,619.98,619.98,0,92.22
4,14.063,9,152.97,714.35,0,-17.82
4,145.838,2,779.96,899.95,0,7.99
2,19.63,1,37.94,37.94,0,19.44
1,25.752,4,59.99,144.96,1,7.09
1,48.72,1,179.99,179.99,0,34.48
11,55.462,2,744.89,951.86,1,-10.53
1,39.99,1,109.99,109.99,0,39.99
4,73.707,1,537.96,537.96,0,8.14
2,334.489,3,409.98,"1,509.94",1,279.58
2,44.165,1,219.98,219.98,0,39.85
2,73.95,2,145.98,223.91,0,40.87
1,12.91,1,58.99,58.99,0,12.91
2,-18.053,1,179.98,179.98,0,-37.41
1,5.06,1,31.99,31.99,0,5.06
2,"3,445.18",12,731.92,"7,159.17",0,"3,203.44"
1,784.612,21,99.99,"3,970.66",5,515.71
7,101.891,1,459.9,459.9,0,97.99
2,248.025,5,259.98,"1,879.85",0,139.46
2,10.686,1,43.98,43.98,0,3.78
2,64.247,1,649.98,649.98,0,64.11
1,30.512,1,159.98,159.98,0,-16.02
1,13.514,1,109.99,109.99,0,-20.21
3,54.3,1,169.68,169.68,0,53.04
6,470.444,2,87.83,"1,687.75",0,203.95
2,19.072,1,68.98,68.98,0,17.98
4,214.912,1,977.96,977.96,0,102.57
2,29.891,2,69.98,229.94,0,0.62
1,607.493,15,"2,699.91","3,290.37",1,557.17
2,30.49,1,449.98,449.98,0,30.49
8,473.642,2,704.92,"4,249.86",1,219.47
1,32.24,1,159.6,159.6,0,31.2
2,63.954,4,15.98,267.91,0,56.64
6,0,1,179.97,179.97,0,179.97
3,"1,096.02",42,98.97,"4,715.62",3,195.89
2,3.373,1,320.95,320.95,0,-1.22
5,73.115,5,41.92,488.67,1,190.34
3,475.378,2,"1,244.97","1,957.43",0,341.3
3,103.327,3,297.75,527.73,2,75.58
4,408.73,7,999.96,"3,616.80",2,-69.31
7,244.03,1,879.99,879.99,0,201.52
2,23.31,1,31.98,31.98,0,22.98
1,32.433,2,79.99,89.98,1,31.97
4,55.566,1,181.72,181.72,0,38.57
3,"1,892.95",22,109.97,"6,615.32",2,"1,352.75"
5,537.584,2,"1,676.95","3,252.87",0,372.31
3,11.952,1,192.97,192.97,0,11.95
1,94.988,2,599.99,635.97,0,82.4
1,29.26,1,56.99,56.99,0,29.26
1,191.178,6,59.99,294.6,0,189.68
2,-47.163,1,94.98,94.98,0,-52.15
2,5.355,2,30.98,70.97,0,5.02
4,257.803,1,919.96,919.96,0,188.3
1,-7.73,1,359.99,359.99,0,-7.73
5,47.98,1,411.54,411.54,0,47.98
3,0,1,0,0,0,0
8,33.814,1,83.9,83.9,0,33.73
2,0,1,0,0,0,0
2,298.158,8,94.98,815.78,0,194.7
1,79.89,1,199.99,199.99,0,79.89
4,186.007,1,794.94,794.94,0,183.24
4,48.974,2,374.96,604.95,1,47.88
2,99.787,1,519.98,519.98,0,75.98
10,439.174,2,"1,578.90","2,110.87",1,214.82
2,38.491,1,149.98,149.98,0,18.96
4,"1,803.05",12,45.16,"5,379.51",1,"1,191.18"
1,209.62,2,494.91,549.9,0,179.93
1,67.602,2,419.99,"1,028.95",1,64.64
3,220.976,1,"1,009.83","1,009.83",0,205.2
2,62.781,1,217.98,217.98,0,59.49
1,16.299,1,64.99,64.99,0,6.85
2,226.649,10,108.98,505.79,5,181.43
2,83.286,1,104.94,104.94,0,79.5
2,28.579,2,65.98,81.94,0,20.72
2,232.221,7,809.98,"1,350.89",2,414.55
7,194.229,2,126.93,659.95,0,101.67
7,0,1,20,20,0,15.5
21,444.626,2,605.79,805.78,1,413.06
4,850.396,17,316.96,"5,612.61",11,64.5
5,240.422,1,729.95,729.95,0,135.33
3,163.017,4,264.67,890.59,1,81.31
2,32.79,2,44.98,104.97,1,26.98
8,448.556,2,"1,193.92","1,288.91",0,343.65
2,49.225,2,99.98,819.94,0,2.74
2,315.826,5,699.98,"1,426.88",0,154.93
2,-39.92,1,189.95,189.95,0,-88.22
10,71.577,1,"1,134.89","1,134.89",0,-123.57
2,103.204,1,344.98,344.98,0,27.87
2,122.42,2,449.98,899.96,1,122.42
1,15.556,1,24.99,24.99,0,0.99
1,147.371,2,41.99,726.96,0,-201.76
9,531.225,2,889.5,"1,729.46",1,368.44
6,7.96,1,274.96,274.96,0,158.87
8,18.597,1,51.88,51.88,0,17.59
4,70.413,2,359.96,629.93,0,-91.44
2,531.654,1,"1,699.98","1,699.98",0,189.38
1,344.525,11,14.99,640.5,1,284.38
16,-166.42,1,"1,196.84","1,196.84",0,-239.72
4,167.756,14,71.69,640.36,3,102.97
4,34.521,1,309.98,309.98,0,221.98
4,0,1,149.98,149.98,0,141.96
2,72.76,1,379.98,379.98,0,72.76
2,34.908,1,159.98,159.98,0,-4.82
5,0,1,69.99,69.99,0,69.99
2,546.566,5,509.98,"2,716.32",0,358.79
3,0,1,99.98,99.98,0,99.98
1,28.981,2,59.99,89.98,0,21.7
7,190.574,1,687.93,687.93,0,136.54
5,"1,328.17",9,169.95,"1,932.58",1,"1,274.98"
4,9.86,1,16.66,16.66,0,9.86
8,"1,411.70",7,777.44,"4,933.28",1,702.39
9,660.476,15,250.91,"2,143.87",1,391.81
3,115.27,15,73.97,728.78,5,63.19
3,237.638,1,799.97,799.97,0,-368.44
1,69.244,1,399.99,399.99,0,-102.43
3,77.923,2,35.67,133.02,0,71.37
1,152.112,2,359.99,959.97,0,102.49
4,274.105,3,979.96,"1,139.93",0,365.83
1,-61.54,1,499.99,499.99,0,-272.49
2,0,1,0,0,0,0
1,56.784,1,129.99,129.99,0,46
5,644.239,5,"1,071.95","2,700.84",0,162.59
2,2.32,1,73.95,73.95,0,0.45
2,623.555,2,"2,649.90","4,649.85",1,246.1
6,44.036,1,137.03,137.03,0,32.03
3,130.61,2,619.97,639.96,1,66.78
1,26.338,2,12.99,68.98,0,21.38
1,2.25,1,29.9,29.9,0,2.2
1,6.402,1,379.99,379.99,0,-71.56
6,369.38,3,"2,999.94","3,174.90",1,229.96
1,19.99,1,59.99,59.99,1,19.99
4,-20.865,1,393.96,393.96,0,-68.73
1,126.256,2,379.98,739.96,0,27.18
17,869.078,2,"1,182.83","2,288.76",0,135.86
1,97.189,3,119.99,493.91,0,30.54
3,0,1,69.99,69.99,0,69.99
7,10.034,1,159.97,159.97,0,115.28
4,0,1,37.99,37.99,0,22.49
2,0,1,0,0,0,0
5,443.275,1,"1,999.95","1,999.95",0,146.55
1,-327.001,7,259.99,"4,853.51",0,-637.29
3,601.687,4,"1,289.94","2,194.19",1,111.7
3,3.049,1,726.97,726.97,0,-58.44
4,125.58,5,94.96,414.12,2,107.86
4,90.141,1,582.93,582.93,0,26.98
8,422.196,3,"1,191.89","1,656.93",1,119.52
2,2.05,1,14.39,14.39,0,2.05
2,11.317,1,31.98,31.98,0,6.17
1,0,1,0,0,1,0
1,106.116,1,699.99,699.99,0,70.49
1,15.48,1,99.99,99.99,1,15.48
3,570.674,31,97.87,"2,107.58",0,325.67
13,234.07,1,294.71,294.71,0,231.73
1,3.881,1,57.99,57.99,0,3.43
8,260.248,1,"1,211.92","1,211.92",0,166.42
1,25.506,1,539.96,539.96,0,-35.04
6,65.047,1,645.94,645.94,0,55.01
1,20.271,1,119.99,119.99,0,11.99
3,0,1,132,132,0,132
5,25.532,4,91.97,341.93,0,275.38
1,0,1,0,0,0,0
6,14.388,1,196.97,196.97,0,120.47
3,18.33,1,81.97,81.97,0,42.39
4,0,2,383.97,767.94,1,351.09
5,0,1,207.98,207.98,0,152.98
4,0,1,89.98,89.98,0,81.96
1,0,1,0,0,0,0
1,68.326,2,79.99,179.98,1,54.8
3,19.412,1,81.97,81.97,1,42.87
6,151.267,1,"1,469.94","1,469.94",0,-24.24
1,33.39,1,139.9,139.9,0,17.7
1,118.242,2,89.98,889.95,0,87.9
1,21.209,1,99.99,99.99,0,15.01
1,89.286,2,179.99,339.97,0,58.99
4,-89.06,1,"1,259.96","1,259.96",0,-89.06
6,"1,444.07",67,257.94,"27,199.79",11,-267.36
9,576.256,9,"1,649.93","5,022.58",0,232.81
6,988.541,2,"3,489.84","3,987.74",0,222.08
2,41.704,2,602.98,742.97,1,29.53
1,142.605,2,249.99,"1,949.98",0,77.81
1,55.801,2,329.99,449.96,0,41.14
3,"1,391.91",32,165.91,"5,523.82",11,"1,024.40"
1,20.369,1,549.99,549.99,0,-1.04
1,20,1,99.99,99.99,0,20
4,20.76,1,999.96,999.96,0,20.76
2,311.514,2,729.97,"1,409.95",1,156.93
1,-1.77,2,379.99,759.98,1,-1.77
2,38.024,2,43.98,115.86,0,23.3
4,96.099,1,612.92,612.92,0,38.2
4,734.478,1,"1,754.96","1,754.96",0,157.82
5,62.435,2,"1,736.95","2,681.92",1,49.61
11,276.019,1,"2,792.90","2,792.90",0,169.7
2,82.516,1,179.94,179.94,0,62.88
1,40.804,1,349.99,349.99,0,35.54
1,86.284,1,129.99,129.99,0,39.45
5,278.563,3,663.95,"2,943.87",0,124.04
1,114.3,9,21.99,778.28,1,8.04
2,173.29,2,8.98,765.94,0,45.09
4,278.162,9,125.96,"1,190.78",1,190.58
4,59.379,3,23.56,127.51,1,55.03
2,26.609,1,71.08,71.08,0,13.11
2,17.628,1,89.98,89.98,1,1.58
1,46.193,2,149.99,214.98,1,-13.56
4,127.066,1,409.96,409.96,0,87.88
11,400.477,3,"2,389.73","3,219.71",2,142.53
1,63.036,1,599.99,599.99,0,14.99
4,157.292,1,572.96,572.96,0,152.6
2,17.742,1,134.98,134.98,0,8.08
1,24.436,3,99.99,184.97,0,-8.35
6,12.413,2,395.94,435.91,0,-27.26
2,16.982,1,81.98,81.98,0,13.72
2,11.925,1,204.98,204.98,0,-13.1
1,13.545,1,99.99,99.99,0,7.99
1,13.739,2,3.99,90.96,0,10.82
1,3.03,1,24.99,24.99,0,2.88
2,53.843,3,43.98,408.95,0,44.22
1,12.591,1,19.99,19.99,0,12.41
1,-22.51,1,280.96,280.96,0,-63.43
1,255.456,1,729.99,729.99,0,27.65
1,-5.781,1,20.99,20.99,0,-7.01
15,128.699,1,"1,760.85","1,760.85",0,67.87
9,43.788,1,179.91,179.91,0,32.91
4,199.184,1,"1,455.96","1,455.96",0,133.94
3,-20.294,2,182.9,194.88,0,-20.5
1,90.651,2,189.99,459.98,0,75.9
1,7.417,1,54.99,54.99,0,0.99
1,21.49,1,199.99,199.99,0,21.49
7,-64.952,1,635.93,635.93,0,-98.97
1,2.15,2,459.99,466.98,0,2.15
4,337.348,1,"1,217.96","1,217.96",0,102.04
3,-18.662,1,347.97,347.97,0,-38.97
3,78.786,3,69.97,223.95,1,57.73
3,24.369,1,569.97,569.97,0,2.96
1,-87.18,1,229.99,229.99,0,-87.18
7,576.374,8,993.94,"5,959.75",2,120.63
2,-53.442,1,319.98,319.98,0,-77.1
2,12.535,1,39.98,39.98,0,12.08
5,915.756,10,214.95,"2,516.71",1,568.28
1,3.41,1,17.99,17.99,0,3.41
2,57.299,2,29.98,208.79,0,54.13
2,19.762,1,37.98,37.98,0,18.08
1,8.252,1,46.99,46.99,0,4.99
5,139.964,17,169.95,"1,314.43",8,35.13
1,-30.249,4,279.99,615.95,0,-56.41
4,75.58,2,186.96,306.94,3,70.97
5,34.575,1,351.95,351.95,0,-24.02
3,6.49,1,10.97,10.97,0,6.49
4,30.242,3,49.96,85.92,1,25.2
1,120.586,5,749.99,997.6,0,-390.9
1,5.936,2,0,25.98,0,4.94
5,71.97,3,123.95,222.92,1,68.47
4,13.346,1,30.76,30.76,0,11.76
3,112.096,1,536.97,536.97,0,38.3
1,6.256,1,21.99,21.99,0,3.82
1,84.775,7,379.99,586.91,1,-10.69
2,173.513,13,24.98,451.86,3,152.33
2,109.961,7,479.98,937.23,1,51.7
1,8.301,1,14.99,14.99,0,7.49
3,522.737,3,"2,759.97","2,840.95",0,357.02
2,14.554,1,"1,114.98","1,114.98",0,4.83
2,126.827,2,35.95,55.92,0,-14.62
1,445.81,10,499.99,"1,599.99",1,331.62
1,5.842,1,4.99,4.99,0,-3.01
1,6.252,1,44.99,44.99,0,2.99
1,3.657,1,25,25,0,3.09
2,38.413,3,49.98,49.99,0,34.24
2,78.962,5,9.98,205.04,1,48.26
2,128.773,2,405.06,587.23,0,-114.36
1,276.75,9,24.99,"1,799.90",2,230.75
1,170.773,3,24.99,566.91,1,127.1
2,11.112,1,17.98,17.98,0,10.49
1,224.671,2,51.99,"1,201.98",0,183.49
1,25.88,6,13.99,73.95,3,25.28
1,33.452,1,69.99,69.99,0,27.99
5,67.415,6,546.95,881.89,3,-5.11
1,29.99,1,299.99,299.99,1,29.99
3,"1,107.52",36,689.97,"4,238.47",9,889.29
4,73.314,3,45.96,275.91,0,47.35
1,-2.17,1,0.99,0.99,0,-2.17
3,209.168,8,525.96,"1,774.78",2,296.99
3,27.361,2,31.97,51.96,0,26.43
2,27.412,1,47.98,47.98,0,27.12
2,16.71,2,379.98,394.45,0,5.88
1,343.91,10,79.99,"1,691.50",0,220.98
2,20.076,1,91.98,91.98,0,16.15
2,11.063,1,16.98,16.98,1,10.58
1,18.662,3,6.99,66.97,0,11.49
6,-93.718,3,825.91,"1,326.84",1,-292.69
1,17.457,1,44.99,44.99,0,8.99
9,10.878,1,"1,012.91","1,012.91",0,-22.17
1,59.81,2,79.99,159.98,0,5.77
1,12.296,3,3.96,39.75,2,11.94
2,270.47,19,199.98,"2,118.91",1,161.78
2,32.771,1,83.95,83.95,1,9.02
2,77.479,4,29.98,147.7,0,74.91
4,87.534,7,131.47,879.09,2,-66.5
1,65.123,4,59.99,169.95,1,60.72
1,36.469,2,29.99,74.97,1,36.02
4,99.926,4,112.06,705.01,0,-19.03
1,24.641,1,29.99,29.99,0,14.99
12,182.532,4,"1,171.88","1,379.33",0,92.54
1,30.735,2,19.99,99.98,0,30.14
2,"1,066.05",5,40.98,"4,060.79",2,-254.49
1,53.604,4,56.99,97.13,2,46.75
1,2.17,1,17.99,17.99,0,2.17
1,120.925,2,499.99,649.98,0,29.07
2,30.905,3,27.95,66.9,1,2.31
1,31.313,3,139.99,244.96,2,-9.89
1,139.389,3,459.99,979.93,1,80.29
1,27.595,5,313.96,"2,373.90",2,-176.53
1,79.629,2,599.99,624.98,0,38.02
2,695.352,19,82.98,"3,736.19",1,517.1
3,169.919,1,779.97,779.97,0,39.17
2,10.798,2,91.77,95.76,0,6.52
6,255.32,6,254.24,"1,567.41",1,126.65
5,518.589,13,54.95,"3,267.74",4,300.42
4,426.306,27,55.96,"4,428.48",2,144.56
2,5.2,1,12.98,12.98,0,5.2
2,31.57,2,7.98,40.96,0,14.25
2,416.186,22,8.48,"3,283.30",4,67.66
3,242.463,2,387.97,997.94,1,116.4
3,60.198,5,45.93,204.77,0,57.86
2,-10.907,3,8.98,140.42,0,-13.03
2,26.58,2,18.98,90.96,0,14.79
1,158.579,8,129.99,574.34,0,101.95
1,15.827,2,26.99,43.98,1,10.9
2,68.534,2,24.98,174.97,0,36.06
2,16.549,1,389.98,389.98,0,8.5
3,51.206,4,99.97,229.93,0,16.11
3,57.117,2,372.97,389.96,0,-6.7
1,63.814,3,7.99,158.23,0,49.01
6,91.519,2,594.96,616.94,0,-20.81
4,131.166,4,456.96,"1,070.92",1,-66.28
4,108.008,1,549.93,549.93,0,-75.28
3,12.166,1,20.97,20.97,0,9.4
2,218.703,15,179.98,"2,586.68",12,95.5
8,87.381,6,302.93,923.74,2,0.69
2,588.827,13,91.28,"1,954",1,153.18
2,14.729,1,324.98,324.98,0,6.43
2,10.206,1,21.98,21.98,0,3.33
1,-12.654,3,7.99,377.97,0,-99.39
1,8.69,1,54.99,54.99,0,8.69
6,197.217,6,101.44,501.78,1,138.39
15,389.4,4,"1,784.85","3,219.80",0,156.28
1,77.78,3,69.99,82.97,0,77.78
4,23.46,1,59.46,59.46,0,12.87
4,201.436,2,282.92,424.87,1,161.91
2,131.18,4,179.98,508.8,0,60.22
1,156.205,14,5.99,276.27,2,118.43
6,5.972,1,16.15,16.15,0,5.97
6,14.63,1,26.24,26.24,0,14.51
1,-83.51,1,379.99,379.99,0,-83.51
4,192.315,4,38.43,422.3,1,154.6
3,389.275,37,24.97,"1,101.26",2,278.15
3,8.81,1,36.97,36.97,0,8.81
3,154.614,6,75.97,370.37,1,124.92
2,214.302,5,459.98,790.55,1,43.79
1,12.456,1,34.99,34.99,0,8.89
2,-117.628,4,274.98,623.43,1,-169.65
2,15.172,2,43.98,50.97,0,9.92
4,245.869,9,479.96,"3,105.78",1,-23.25
3,122.234,5,12.97,369.81,0,97.52
1,10.409,2,52.99,172.97,0,78.21
1,107.885,8,79.99,584.86,3,103.71
1,7.09,1,449.99,449.99,0,7.09
1,98.06,10,44.99,254.04,1,87.9
1,38.261,2,17.96,63.9,0,28.76
1,115.58,4,69.99,284.95,1,191.39
1,12.629,1,32.99,32.99,0,8.73
1,38.866,2,19.99,86.97,0,34.91
1,47.411,6,19.99,74.95,3,46.24
2,403.104,7,139.98,943.69,1,211.09
1,5.504,1,9.99,9.99,0,4.99
5,170.409,3,928.45,"2,348.42",2,-112.28
1,11.95,2,6.99,24.97,0,11.95
5,50.502,1,145.95,145.95,0,47.97
1,75.16,3,329.99,"1,027.96",0,-110.67
5,12.883,1,242.96,242.96,0,181.36
1,0,2,59.99,184.97,0,0
2,-2.908,1,243.98,243.98,0,-3.06
1,60.968,2,49.99,109.98,1,55.25
1,-102.883,3,207.96,440.91,1,-207.09
2,18.41,1,386.52,386.52,0,18.41
1,-7.01,1,359.99,359.99,0,-7.01
3,-48.914,1,215.97,215.97,0,-56.87
1,2.61,1,19.99,19.99,1,2.61
1,44.994,2,29.99,183.96,0,30.01
11,16.634,1,28.23,28.23,0,15.05
3,-28.275,3,37.97,705.88,1,-132.08
1,-12.989,2,359.99,659.98,0,-13.17
2,60.776,2,199.98,225.96,0,55.54
2,56.075,1,599.98,599.98,0,14.99
10,106.766,3,841.9,"2,410.77",1,-9.66
6,156.223,6,53.94,629.75,1,114.2
2,3.584,1,37.98,37.98,0,3.42
3,7.626,1,11.78,11.78,0,5.9
2,13.838,2,194.38,474.37,1,-48.3
1,277.557,5,199.99,713.85,1,108.71
3,27.82,1,192.97,192.97,1,27.82
1,221.998,4,24.99,481.92,2,62.96
5,87.838,7,997.95,"1,133.72",0,61.77
1,215.157,4,749.99,887.2,3,-341.91
1,29.34,2,34.99,44.98,0,29.34
2,55.694,2,379.98,409.97,1,41.63
1,139.597,8,21.99,310.84,2,96.69
5,91.146,2,415.97,495.94,0,-9.49
5,0,1,229.96,229.96,0,213.05
1,2.965,1,359.99,359.99,0,-7.46
1,2.803,1,4.99,4.99,0,1.49
6,119.783,2,918.94,983.91,0,44.3
3,140.859,5,589.97,969.87,0,235.29
1,-9.7,2,599.99,600.98,0,-94.52
3,397.11,15,679.97,"2,176.57",3,158.37
2,"1,256.10",28,34.98,"5,909.78",9,626.13
1,6.149,1,19.99,19.99,0,6.01
2,30.782,1,61.48,61.48,0,30.73
1,12.86,1,79.99,79.99,0,10.99
2,45.278,3,13.98,471.96,0,-97.83
2,59.99,1,339.48,339.48,0,59.99
3,6.69,1,13.97,13.97,0,6.69
3,32.202,2,48.97,108.94,1,22.18
2,172.762,3,304.98,"1,088.97",1,16.8
1,-23.542,2,19.99,519.98,0,-23.55
3,13.006,1,37.97,37.97,0,12.12
1,29.266,2,39.99,64.98,0,25.49
1,-19.644,1,49.99,49.99,0,-25.99
1,56.927,4,39.99,100.72,0,48
2,489.733,6,869.98,"2,405.78",1,279.65
3,10.419,1,25.94,25.94,0,7.48
1,4.021,2,19.99,26.98,0,3.04
2,17.404,1,49.98,49.98,0,12.8
1,113.951,6,29.99,936.19,0,83.39
5,141.462,2,567.94,667.93,0,65.79
2,"5,315.44",26,249.98,"23,722.44",2,"2,069.87"
1,4.9,1,7.99,7.99,0,4.9
2,174.382,11,19.98,434.33,2,206.82
3,165.769,2,349.97,539.94,1,102.91
5,151.536,7,541.95,"1,645.29",1,25.53
2,-225.174,11,369.98,"3,459.86",1,-898.45
1,39.02,3,199.99,619.97,2,39.02
1,-8.67,1,0.01,0.01,0,-8.67
1,265.356,6,15.99,"1,755.69",2,35.32
1,4.436,1,4.99,4.99,0,3.04
2,63.627,2,103.98,723.95,0,63.32
1,-6.56,1,299.99,299.99,0,-6.56
5,62.325,4,50.95,174.59,1,47.04
2,110.414,4,444.98,619.94,0,-65.15
3,161.262,4,101.97,561.93,0,119.59
12,66.765,1,694.88,694.88,0,26.41
4,2.04,1,4.18,4.18,0,2.04
4,69.314,3,197.96,243.94,0,10.41
2,37.504,1,45.98,45.98,0,35.68
1,72.192,3,24.99,133.95,2,55.7
1,-88.84,2,399.99,406.27,0,-88.84
3,9.434,1,60.97,60.97,0,4.76
5,"1,404.30",47,225.95,"10,683.22",14,529.95
1,4.89,1,12.99,12.99,0,4.89
1,3.74,1,6.99,6.99,0,3.74
1,17.931,1,24.99,24.99,0,17.66
3,70.966,1,579.97,579.97,0,57.71
2,54.736,7,14.98,193.01,0,50.24
2,3.38,1,8.98,8.98,0,3.38
2,81.065,3,101.91,250.74,0,77.21
1,209.442,1,499.99,499.99,0,-150.97
2,184.356,1,579.98,579.98,0,42.92
1,69.98,1,69.99,69.99,0,69.98
1,24,1,79.99,79.99,1,24
3,12.371,1,22.68,22.68,1,9.96
3,37.71,1,192.97,192.97,0,25.31
12,148.395,2,843.88,864.87,0,75.95
2,74.662,4,19.98,117.94,0,69.21
4,52.54,1,164.96,164.96,0,8.96
1,81.168,2,29.99,129.96,0,0.86
1,137.833,5,44.99,373.91,2,55.25
2,71.744,6,929.98,"1,171.88",0,-2.68
20,339.42,5,"1,861.80","2,733.70",0,218.7
4,770.094,1,"1,509.96","1,509.96",0,172.56
1,169.766,5,8.99,499.91,0,102.88
1,262.66,10,4.99,556.82,0,217.56
9,266.413,3,262.91,"1,559.81",0,191.42
2,105.986,3,21.92,556.89,0,25.95
4,"1,398.85",60,44.96,"8,958.73",5,746.98
1,16.417,2,29.99,63.97,2,14.98
1,92.96,6,189.99,847.91,0,21.79
1,34.299,3,24.99,62.06,0,34.16
2,23.771,1,34.98,34.98,0,-2.43
5,0.332,1,524.93,524.93,0,-4.64
1,77.57,2,329.99,679.96,0,45.8
1,39.136,1,89.99,89.99,0,27.18
7,212.7,8,86.61,"1,026.48",0,73.55
1,2.76,1,7.99,7.99,0,2.76
2,104.59,5,29.98,309.91,0,77.49
2,539.37,8,61.95,"1,965.78",0,-105.96
3,11.18,1,81.97,81.97,0,41.17
3,60.57,2,77.97,99.95,2,53.53
3,13.477,1,344.97,344.97,0,11.8
3,7.937,1,73.97,73.97,0,5.13
7,208.29,13,120.93,"1,356.65",1,178.05
2,8,1,384.98,384.98,0,8
4,33.557,1,77.77,77.77,0,24.14
